player_id,player_name,position,season,recent_team,games,receptions,targets,receiving_yards,receiving_tds,def_interceptions,def_pass_defended,def_tackles_solo,def_sacks,def_interception_yards
00-0031176,N.Lawson,CB,2021,JAX,8,0,0,0,0,1,5,17,0.0,11
00-0031235,O.Beckham,WR,2021,LA,14,44,82,537,5,0,0,2,0.0,0
00-0031236,B.Cooks,WR,2021,HOU,16,90,134,1037,6,0,0,1,0.0,0
00-0031319,D.Spencer,WR,2021,DEN,15,1,4,-3,0,0,0,0,0.0,0
00-0031325,S.Watkins,WR,2021,BAL,11,27,49,394,1,0,0,0,0.0,0
00-0031331,P.Desir,CB,2021,TB,9,0,0,0,0,2,4,24,0.0,0
00-0031357,C.Goodwin,CB,2021,DAL,11,0,0,0,0,0,0,7,0.0,0
00-0031372,B.Roby,CB,2021,NO,13,0,0,0,0,1,5,19,1.0,2
00-0031381,D.Adams,WR,2021,GB,16,123,169,1553,11,0,0,1,0.0,0
00-0031382,J.Landry,WR,2021,CLE,12,52,87,570,2,0,0,1,0.0,0
00-0031389,L.Joyner,S,2021,NYJ,1,0,0,0,0,0,0,1,0.0,0
00-0031408,M.Evans,WR,2021,TB,16,74,114,1035,14,0,0,2,0.0,0
00-0031428,A.Robinson,WR,2021,CHI,12,38,66,410,1,0,0,2,0.0,0
00-0031544,A.Cooper,WR,2021,DAL,15,68,104,865,8,0,0,0,0.0,0
00-0031545,K.White,WR,2021,NO,4,1,5,38,0,0,0,1,0.0,0
00-0031546,T.Waynes,CB,2021,CIN,5,0,0,0,0,0,1,10,0.0,0
00-0031547,D.Parker,WR,2021,MIA,9,40,73,515,2,0,0,2,0.0,0
00-0031549,N.Agholor,WR,2021,NE,14,37,64,473,3,0,0,1,0.0,0
00-0031555,E.Rowe,CB,2021,MIA,17,0,0,0,0,0,4,38,0.0,0
00-0031584,A.Amos,S,2021,GB,17,0,0,0,0,2,8,68,0.0,0
00-0031587,B.McCain,CB,2021,WAS,17,0,0,0,0,4,9,46,0.0,63
00-0031588,S.Diggs,WR,2021,BUF,17,103,164,1225,10,0,0,3,0.0,0
00-0031597,T.Smith,CB,2021,MIN,3,0,0,0,0,0,0,5,0.0,0
00-0031608,Q.Diggs,S,2021,SEA,17,0,0,0,0,5,7,54,0.0,68
00-0031628,D.Roberts,CB,2021,WAS,3,0,0,0,0,0,0,6,0.0,0
00-0031763,D.Carter,WR,2021,WAS,17,24,44,296,3,0,0,2,0.0,0
00-0031785,T.Hill,CB,2021,CLE,12,0,0,0,0,0,1,28,2.0,0
00-0031787,J.Kumerow,WR,2021,BUF,7,2,6,28,0,0,0,4,0.0,0
00-0031796,J.Coleman,CB,2021,MIA,12,0,0,0,0,2,3,19,0.0,0
00-0031868,D.Byrd,WR,2021,CHI,11,26,38,329,1,0,0,0,0.0,0
00-0031870,D.Marlowe,S,2021,DET,13,0,0,0,0,0,2,29,0.0,0
00-0031904,B.Callahan,CB,2021,DEN,11,0,0,0,0,0,4,24,1.0,0
00-0031934,D.Smith,WR,2021,JAX,1,0,1,0,0,0,0,0,0.0,0
00-0031941,J.Crowder,WR,2021,NYJ,12,51,71,447,2,0,0,1,0.0,0
00-0032009,A.Humphries,WR,2021,WAS,17,41,62,383,0,0,0,0,0.0,0
00-0032054,B.Perriman,WR,2021,TB,5,11,18,167,1,0,0,0,0.0,0
00-0032057,J.Tartt,S,2021,SF,14,0,0,0,0,0,1,36,0.0,0
00-0032059,P.Williams,S,2021,NO,15,0,0,0,0,3,5,35,2.0,86
00-0032128,C.Conley,WR,2021,HOU,14,22,37,323,2,0,0,0,0.0,0
00-0032150,S.Nelson,CB,2021,PHI,15,0,0,0,0,1,7,31,0.0,4
00-0032160,T.Williams,WR,2021,DET,1,2,3,14,0,0,0,0,0.0,0
00-0032195,R.Darby,CB,2021,DEN,11,0,0,0,0,0,6,40,0.0,0
00-0032200,T.Montgomery,WR,2021,NO,14,16,26,95,0,0,0,7,0.0,0
00-0032208,P.Dorsett,WR,2021,HOU,5,7,14,110,0,0,0,0,0.0,0
00-0032211,T.Lockett,WR,2021,SEA,16,73,107,1175,8,0,0,1,0.0,0
00-0032239,By.Jones,CB,2021,MIA,15,0,0,0,0,0,10,40,0.0,0
00-0032353,C.Milton,CB,2021,MIA,1,0,0,0,0,0,0,0,0.0,0
00-0032355,C.Rogers,WR,2021,TEN,16,30,43,301,1,0,0,0,0.0,0
00-0032379,E.Apple,CB,2021,CIN,16,0,0,0,0,2,10,35,0.0,50
00-0032382,K.Neal,S,2021,DAL,14,0,0,0,0,0,0,42,1.0,0
00-0032385,S.Shepard,WR,2021,NYG,7,36,53,366,1,0,0,3,0.0,0
00-0032389,M.Alexander,CB,2021,MIN,15,0,0,0,0,0,5,29,0.0,0
00-0032398,C.Moore,WR,2021,HOU,10,21,22,227,2,0,0,2,0.0,0
00-0032410,R.Robinson,CB,2021,TB,3,0,0,0,0,0,0,3,0.0,0
00-0032438,M.Canady,CB,2021,DAL,4,0,0,0,0,0,0,3,0.0,0
00-0032454,J.Kearse,S,2021,DAL,16,0,0,0,0,2,10,60,1.0,34
00-0032464,K.Raymond,WR,2021,DET,16,48,71,576,4,0,0,0,0.0,0
00-0032521,M.Hilton,CB,2021,CIN,17,0,0,0,0,2,5,43,0.0,59
00-0032543,A.Erickson,WR,2021,CAR,17,3,4,55,0,0,0,1,0.0,0
00-0032580,J.Jones,CB,2021,NE,6,0,0,0,0,1,3,15,0.0,0
00-0032592,S.Neasman,S,2021,NYJ,5,0,0,0,0,1,3,9,0.0,13
00-0032626,G.Allison,WR,2021,DET,1,0,2,0,0,0,0,0,0.0,0
00-0032641,D.Deayon,CB,2021,LA,10,0,0,0,0,0,2,20,0.0,0
00-0032688,R.Anderson,WR,2021,CAR,17,53,110,519,5,0,0,1,0.0,0
00-0032758,V.Hargreaves,CB,2021,CIN,8,0,0,0,0,1,3,18,0.0,18
00-0032770,T.Young,CB,2021,BAL,15,0,0,0,0,1,3,29,2.0,0
00-0032772,R.Smith,CB,2021,LAC,2,0,0,0,0,0,0,4,0.0,0
00-0032775,D.Robinson,WR,2021,KC,14,25,41,264,3,0,0,0,0.0,0
00-0032778,T.Sharpe,WR,2021,ATL,14,25,37,230,0,0,0,1,0.0,0
00-0032791,J.Grant,WR,2021,CHI,15,11,17,132,2,0,0,1,0.0,0
00-0032803,J.Mills,CB,2021,NE,15,0,0,0,0,0,7,33,0.0,0
00-0032848,K.Peterson,CB,2021,ARI,2,0,0,0,0,0,0,5,0.0,0
00-0032875,K.Crawley,CB,2021,NO,2,0,0,0,0,0,0,3,0.0,0
00-0032881,T.Lewis,WR,2021,MIA,2,1,2,7,0,0,0,0,0.0,0
00-0032890,J.Bradberry,CB,2021,NYG,16,0,0,0,0,4,17,36,0.0,19
00-0032891,D.Worley,CB,2021,BAL,3,0,0,0,0,0,0,5,0.0,0
00-0032933,A.Hamilton,CB,2021,ARI,16,0,0,0,0,0,4,29,0.0,0
00-0032939,V.Bell,S,2021,CIN,16,0,0,0,0,1,8,62,0.5,15
00-0032942,K.Seymour,CB,2021,BAL,6,0,0,0,0,0,1,15,1.0,0
00-0032951,L.Treadwell,WR,2021,JAX,12,33,51,434,1,0,0,1,0.0,0
00-0032958,W.Parks,S,2021,NYJ,3,0,0,0,0,0,1,7,0.0,0
00-0032977,R.Higgins,WR,2021,CLE,12,24,47,275,1,0,0,0,0.0,0
00-0032980,M.Johnson,WR,2021,TEN,7,9,19,160,0,0,0,0,0.0,0
00-0033006,J.Mickens,WR,2021,JAX,11,2,3,10,0,0,0,1,0.0,0
00-0033009,T.Boyd,WR,2021,CIN,16,67,94,828,5,0,0,1,0.0,0
00-0033038,E.Murray,S,2021,HOU,15,0,0,0,0,1,4,42,0.0,0
00-0033040,T.Hill,WR,2021,KC,17,111,159,1239,9,0,0,2,0.0,0
00-0033047,A.Brown,CB,2021,DAL,16,0,0,0,0,3,17,56,0.0,45
00-0033050,X.Howard,CB,2021,MIA,16,0,0,0,0,5,16,35,1.0,54
00-0033055,J.Ramsey,CB,2021,LA,16,0,0,0,0,4,16,52,0.0,41
00-0033084,K.Fuller,CB,2021,WAS,16,0,0,0,0,1,16,58,1.0,0
00-0033091,K.Russell,CB,2021,NO,1,0,0,0,0,0,0,1,0.0,0
00-0033094,M.Hall,WR,2021,ATL,1,1,1,10,0,0,0,0,0.0,0
00-0033103,A.Burns,CB,2021,CHI,6,0,0,0,0,0,6,17,0.0,0
00-0033107,W.Jackson,CB,2021,WAS,12,0,0,0,0,2,8,34,0.0,0
00-0033111,P.Cooper,WR,2021,NYG,8,4,11,33,0,0,0,0,0.0,0
00-0033114,M.Thomas,WR,2021,CIN,7,5,11,52,0,0,0,2,0.0,0
00-0033127,W.Fuller,WR,2021,MIA,2,4,8,26,0,0,0,0,0.0,0
00-0033215,C.Grayson,WR,2021,TB,3,10,12,212,2,0,0,0,0.0,0
00-0033251,Z.Pascal,WR,2021,IND,16,38,69,384,3,0,0,1,0.0,0
00-0033266,J.Natson,WR,2021,CLE,3,0,0,0,0,0,0,0,0.0,0
00-0033281,M.Humphrey,CB,2021,BAL,12,0,0,0,0,1,13,41,0.0,0
00-0033282,C.Samuel,WR,2021,WAS,5,6,9,27,0,0,0,1,0.0,0
00-0033289,C.Elder,CB,2021,WAS,2,0,0,0,0,0,1,3,0.0,0
00-0033292,T.Taylor,WR,2021,CIN,4,2,3,41,0,0,0,0,0.0,0
00-0033307,K.Bourne,WR,2021,NE,17,55,70,800,5,0,0,0,0.0,0
00-0033367,C.Board,WR,2021,NYG,6,4,6,51,0,0,0,0,0.0,0
00-0033375,T.Patrick,WR,2021,DEN,16,53,85,734,5,0,0,0,0.0,0
00-0033386,C.Hollister,WR,2021,TEN,3,4,7,33,0,0,0,0,0.0,0
00-0033393,K.Moore,CB,2021,IND,17,0,0,0,0,4,13,73,1.0,78
00-0033405,T.McTyer,CB,2021,WAS,2,0,0,0,0,0,2,1,0.0,0
00-0033430,G.Mabin,CB,2021,TEN,4,0,0,0,0,0,1,7,0.0,0
00-0033435,B.Borders,CB,2021,ARI,6,0,0,0,0,0,2,7,0.0,0
00-0033460,J.Ross,WR,2021,NYG,9,11,20,224,1,0,0,0,0.0,0
00-0033466,I.McKenzie,WR,2021,BUF,15,20,26,178,1,0,0,1,0.0,0
00-0033471,I.Ford,WR,2021,MIA,10,12,17,161,2,0,0,1,0.0,0
00-0033481,M.Kemp,WR,2021,KC,12,2,5,24,0,0,0,9,0.0,0
00-0033503,A.Maulet,CB,2021,PIT,14,0,0,0,0,0,1,36,0.0,0
00-0033512,D.Kazee,S,2021,DAL,17,0,0,0,0,2,4,33,0.0,8
00-0033524,K.King,CB,2021,GB,10,0,0,0,0,1,3,21,0.0,0
00-0033536,M.Williams,WR,2021,LAC,16,76,129,1146,9,0,0,0,0.0,0
00-0033543,S.Jones,CB,2021,SEA,12,0,0,0,0,0,10,38,0.0,0
00-0033545,T.Tabor,CB,2021,CHI,3,0,0,0,0,0,0,6,0.0,0
00-0033548,C.Awuzie,CB,2021,CIN,14,0,0,0,0,2,14,49,0.0,42
00-0033551,R.Douglas,CB,2021,GB,12,0,0,0,0,5,13,51,0.0,105
00-0033555,M.Hollins,WR,2021,MIA,15,14,28,223,4,0,0,8,0.0,0
00-0033568,N.Hairston,CB,2021,DEN,8,0,0,0,0,0,4,4,0.0,0
00-0033572,J.Agnew,WR,2021,JAX,10,24,39,229,1,0,0,0,0.0,0
00-0033589,D.Moore,WR,2021,GB,2,0,2,0,0,0,0,0,0.0,0
00-0033591,N.Brown,WR,2021,DAL,9,16,25,184,0,0,0,0,0.0,0
00-0033681,K.Cole,WR,2021,NYJ,14,28,51,449,1,0,0,2,0.0,0
00-0033697,M.Davis,CB,2021,LAC,14,0,0,0,0,1,12,37,0.0,0
00-0033733,G.Ward,WR,2021,PHI,10,7,11,95,3,0,0,0,0.0,0
00-0033734,J.Perry,CB,2021,MIA,1,0,0,0,0,0,0,1,0.0,0
00-0033783,A.Witherspoon,CB,2021,PIT,8,0,0,0,0,3,9,12,0.0,45
00-0033839,D.Westbrook,WR,2021,MIN,15,10,15,68,0,0,0,1,0.0,0
00-0033857,J.Smith-Schuster,WR,2021,PIT,5,15,28,129,0,0,0,0,0.0,0
00-0033871,C.Davis,WR,2021,NYJ,9,34,59,492,4,0,0,0,0.0,0
00-0033874,M.Lattimore,CB,2021,NO,16,0,0,0,0,3,19,53,0.0,35
00-0033878,A.Jackson,CB,2021,NYG,13,0,0,0,0,1,8,41,0.0,10
00-0033884,T.White,CB,2021,BUF,11,0,0,0,0,1,6,23,0.5,0
00-0033890,B.Baker,S,2021,ARI,17,0,0,0,0,3,7,60,2.0,101
00-0033891,Z.Jones,WR,2021,LV,15,47,70,546,1,0,0,3,0.0,0
00-0033903,Jo.Jones,S,2021,SEA,4,0,0,0,0,0,1,6,0.0,0
00-0033908,C.Kupp,WR,2021,LA,17,145,191,1947,16,0,0,1,0.0,0
00-0033918,F.Moreau,CB,2021,ATL,16,0,0,0,0,0,11,42,0.0,0
00-0033921,C.Godwin,WR,2021,TB,14,98,127,1103,5,0,0,1,0.0,0
00-0033926,S.Griffin,CB,2021,JAX,14,0,0,0,0,0,7,35,0.0,0
00-0033928,J.Lewis,CB,2021,DAL,16,0,0,0,0,3,11,45,1.5,88
00-0033930,C.Sutton,CB,2021,PIT,14,0,0,0,0,2,6,43,0.0,4
00-0033932,K.Golladay,WR,2021,NYG,14,37,76,521,0,0,0,2,0.0,0
00-0033943,J.Reynolds,WR,2021,DET,11,29,49,396,2,0,0,2,0.0,0
00-0033957,R.Adams,WR,2021,CHI,1,0,1,0,0,0,0,0,0.0,0
00-0034052,B.Zylstra,WR,2021,CAR,12,18,25,250,1,0,0,4,0.0,0
00-0034054,R.Cracraft,WR,2021,SF,3,0,0,0,0,0,0,2,0.0,0
00-0034104,C.Sims,WR,2021,WAS,12,15,23,211,2,0,0,4,0.0,0
00-0034132,C.Blake,WR,2021,ATL,9,4,9,25,0,0,0,4,0.0,0
00-0034203,D.Williams,CB,2021,LA,14,0,0,0,0,0,9,55,0.0,0
00-0034265,A.Averett,CB,2021,BAL,13,0,0,0,0,3,11,43,0.0,21
00-0034272,M.Valdes-Scantling,WR,2021,GB,11,26,55,430,3,0,0,0,0.0,0
00-0034274,P.Nickerson,CB,2021,MIN,1,0,0,0,0,0,0,1,0.0,0
00-0034278,T.Smith,CB,2021,HOU,15,0,0,0,0,0,0,14,0.0,0
00-0034279,E.St. Brown,WR,2021,GB,12,9,17,98,0,0,0,4,0.0,0
00-0034297,B.Pringle,WR,2021,KC,16,42,60,568,5,0,0,1,0.0,0
00-0034317,K.Kirkwood,WR,2021,CAR,3,3,7,17,0,0,0,0,0.0,0
00-0034348,C.Sutton,WR,2021,DEN,17,58,98,776,2,0,0,0,0.0,0
00-0034353,A.Miller,WR,2021,PIT,3,6,12,25,1,0,0,0,0.0,0
00-0034356,D.Jackson,CB,2021,CAR,12,0,0,0,0,2,10,48,0.0,21
00-0034361,Ju.Reid,S,2021,HOU,13,0,0,0,0,2,4,36,0.0,45
00-0034366,K.Coutee,WR,2021,IND,1,1,1,5,0,0,0,0,0.0,0
00-0034376,T.Johnson,CB,2021,BUF,16,0,0,0,0,1,7,42,3.0,4
00-0034377,A.Maddox,CB,2021,PHI,16,0,0,0,0,1,9,47,0.5,-1
00-0034384,D.Reed,CB,2021,SEA,14,0,0,0,0,2,10,48,0.0,9
00-0034388,D.Harris,CB,2021,LAC,3,0,0,0,0,0,0,5,0.0,0
00-0034391,S.Neal,CB,2021,BUF,13,0,0,0,0,0,0,14,0.0,0
00-0034395,D.Fountain,WR,2021,KC,1,0,0,0,0,0,0,1,0.0,0
00-0034407,R.McCloud,WR,2021,PIT,16,39,66,277,0,0,0,2,0.0,0
00-0034411,R.Gage,WR,2021,ATL,13,66,94,770,4,0,0,1,0.0,0
00-0034418,C.Wilson,WR,2021,DAL,14,45,61,602,6,0,0,1,0.0,0
00-0034419,B.Berrios,WR,2021,NYJ,16,46,65,431,2,0,0,0,0.0,0
00-0034446,J.Davis,CB,2021,CIN,5,0,0,0,0,0,1,2,0.0,0
00-0034487,T.Sherfield,WR,2021,SF,12,9,20,87,1,0,0,4,0.0,0
00-0034516,T.Herndon,CB,2021,JAX,5,0,0,0,0,0,0,10,0.0,0
00-0034521,A.Lazard,WR,2021,GB,14,40,60,513,8,0,0,2,0.0,0
00-0034573,C.Ward,CB,2021,KC,13,0,0,0,0,2,10,44,0.0,0
00-0034631,V.Smith,WR,2021,NYJ,1,0,1,0,0,0,0,0,0.0,0
00-0034639,M.Ford,CB,2021,DEN,6,0,0,0,0,0,0,5,0.0,0
00-0034646,B.Powell,WR,2021,LA,6,0,0,0,0,0,0,0,0.0,0
00-0034652,C.Batson,WR,2021,TEN,4,2,5,15,1,0,0,0,0.0,0
00-0034669,J.Veasy,WR,2021,HOU,1,0,0,0,0,0,0,0,0.0,0
00-0034676,J.Washington,WR,2021,PIT,15,24,44,285,2,0,0,0,0.0,0
00-0034683,D.Phillips,CB,2021,CIN,12,0,0,0,0,0,2,6,0.0,0
00-0034686,A.Tate,WR,2021,CIN,4,3,4,39,1,0,0,1,0.0,0
00-0034728,J.Alexander,CB,2021,GB,3,0,0,0,0,1,3,9,0.0,30
00-0034751,J.Jackson,CB,2021,KC,2,0,0,0,0,0,0,1,0.0,0
00-0034756,T.Flowers,CB,2021,CIN,13,0,0,0,0,0,1,23,0.0,0
00-0034764,M.Gallup,WR,2021,DAL,9,35,62,445,2,0,0,0,0.0,0
00-0034765,T.Smith,WR,2021,NO,10,32,50,377,3,0,0,3,0.0,0
00-0034775,C.Kirk,WR,2021,ARI,17,77,103,982,5,0,0,0,0.0,0
00-0034777,D.Chark,WR,2021,JAX,3,7,22,154,2,0,0,0,0.0,0
00-0034778,C.Davis,CB,2021,TB,10,0,0,0,0,1,11,31,0.0,25
00-0034780,I.Yiadom,CB,2021,GB,7,0,0,0,0,0,0,9,0.0,0
00-0034827,Dj.Moore,WR,2021,CAR,17,93,163,1157,4,0,0,5,0.0,0
00-0034837,C.Ridley,WR,2021,ATL,5,31,52,281,2,0,0,1,0.0,0
00-0034843,M.Hughes,CB,2021,KC,13,0,0,0,0,1,6,40,0.0,0
00-0034854,K.Hodge,WR,2021,DET,12,13,27,157,0,0,0,4,0.0,0
00-0034856,D.Ward,CB,2021,CLE,15,0,0,0,0,3,10,33,0.5,103
00-0034858,Te.Edmunds,S,2021,PIT,17,0,0,0,0,2,6,49,1.0,15
00-0034860,D.Pettis,WR,2021,NYG,3,10,16,87,1,0,0,1,0.0,0
00-0034867,M.Turner,WR,2021,DAL,7,12,16,149,3,0,0,0,0.0,0
00-0034930,T.Benson,WR,2021,DET,7,10,22,103,0,0,0,1,0.0,0
00-0034960,J.Meyers,WR,2021,NE,16,83,126,866,2,0,0,2,0.0,0
00-0034966,D.Ross,CB,2021,NE,1,0,0,0,0,0,0,2,0.0,0
00-0034983,H.Renfrow,WR,2021,LV,17,103,128,1038,9,0,1,2,0.0,0
00-0034996,T.Harris,CB,2021,CLE,1,0,0,0,0,0,0,1,0.0,0
00-0035021,A.Dulin,WR,2021,IND,16,13,22,173,2,0,0,11,0.0,0
00-0035022,P.Hart,WR,2021,SEA,11,7,12,59,0,0,0,6,0.0,0
00-0035045,D.Montgomery,WR,2021,NYJ,2,3,6,36,0,0,0,0,0.0,0
00-0035101,D.Davis,WR,2021,HOU,2,1,3,17,0,0,0,0,0.0,0
00-0035126,A.Wesley,WR,2021,ARI,8,19,32,208,3,0,0,0,0.0,0
00-0035133,K.Nixon,CB,2021,LV,5,0,0,0,0,0,0,6,0.0,0
00-0035140,M.Hardman,WR,2021,KC,17,59,83,693,2,0,0,2,0.0,0
00-0035142,U.Amadi,CB,2021,SEA,15,0,0,0,0,1,6,40,0.0,12
00-0035147,R.Fenton,CB,2021,KC,13,0,0,0,0,0,7,39,0.0,0
00-0035150,K.Boyd,CB,2021,MIN,10,0,0,0,0,0,0,19,0.0,0
00-0035164,C.Thompson,WR,2021,SEA,2,0,0,0,0,0,0,0,0.0,0
00-0035208,O.Zaccheaus,WR,2021,ATL,15,31,53,406,3,0,0,3,0.0,0
00-0035210,H.Miller,CB,2021,CLE,5,0,0,0,0,0,0,4,0.0,0
00-0035215,D.Harris,WR,2021,NO,13,36,59,570,3,0,0,2,0.0,0
00-0035216,D.Johnson,WR,2021,PIT,16,107,169,1161,8,0,0,1,0.0,0
00-0035236,B.Murphy,CB,2021,ARI,16,0,0,0,0,4,12,49,0.5,49
00-0035239,S.Murphy-Bunting,CB,2021,TB,9,0,0,0,0,0,3,26,0.0,0
00-0035241,J.Williams,CB,2021,NE,10,0,0,0,0,0,5,14,0.0,0
00-0035246,J.Arcega-Whiteside,WR,2021,PHI,7,2,5,36,0,0,0,4,0.0,0
00-0035270,A.Oruwariye,CB,2021,DET,14,0,0,0,0,6,11,42,0.0,73
00-0035277,M.Jackson,CB,2021,SEA,2,0,0,0,0,0,2,1,0.0,0
00-0035298,S.Miller,WR,2021,TB,6,5,9,38,0,0,0,2,0.0,0
00-0035307,J.Moreland,CB,2021,HOU,2,0,0,0,0,0,0,0,0.0,0
00-0035341,T.Irwin,WR,2021,CIN,5,2,5,34,0,0,0,0,0.0,0
00-0035350,P.Williams,WR,2021,MIA,6,6,16,71,0,0,0,0,0.0,0
00-0035357,C.Lewis,CB,2021,BUF,4,0,0,0,0,0,1,3,0.0,0
00-0035359,D.Sills,WR,2021,NYG,4,2,6,17,0,0,0,0,0.0,0
00-0035370,S.Smith,S,2021,DET,1,0,0,0,0,0,0,1,0.0,0
00-0035393,A.Chesley,CB,2021,IND,4,0,0,0,0,0,0,6,0.0,0
00-0035399,S.Morgan,WR,2021,CIN,11,2,4,11,0,0,0,8,0.0,0
00-0035406,L.Humphrey,WR,2021,NO,8,13,18,249,2,0,0,1,0.0,0
00-0035414,J.Guyton,WR,2021,LAC,16,31,48,448,3,0,0,0,0.0,0
00-0035422,C.Westry,CB,2021,BAL,5,0,0,0,0,0,3,16,0.0,0
00-0035432,J.Moore,WR,2021,LAC,1,3,4,56,0,0,0,0,0.0,0
00-0035457,T.Johnson,WR,2021,LV,7,2,5,16,0,0,0,2,0.0,0
00-0035480,M.Taylor,WR,2021,GB,7,2,3,14,0,0,0,0,0.0,0
00-0035500,G.Dortch,WR,2021,ARI,5,3,3,15,0,0,0,1,0.0,0
00-0035510,J.Smith,WR,2021,NYJ,9,8,17,113,0,0,0,1,0.0,0
00-0035527,A.Isabella,WR,2021,ARI,3,1,1,13,0,0,0,1,0.0,0
00-0035530,K.Willis,S,2021,IND,10,0,0,0,0,2,4,36,1.5,0
00-0035535,D.Slayton,WR,2021,NYG,13,26,58,339,2,0,0,3,0.0,0
00-0035544,T.Kennedy,WR,2021,DET,6,6,10,54,0,0,0,0,0.0,0
00-0035593,J.Winfree,WR,2021,GB,5,8,13,58,0,0,0,0,0.0,0
00-0035602,A.Bachman,WR,2021,NYG,2,0,0,0,0,0,0,1,0.0,0
00-0035621,N.Webster,WR,2021,CHI,6,0,0,0,0,0,0,2,0.0,0
00-0035637,R.Ya-Sin,CB,2021,IND,12,0,0,0,0,0,8,25,0.0,0
00-0035638,G.Williams,CB,2021,CLE,12,0,0,0,0,2,10,34,0.0,7
00-0035639,P.Campbell,WR,2021,IND,6,10,20,162,1,0,0,0,0.0,0
00-0035640,D.Metcalf,WR,2021,SEA,17,75,129,967,12,0,0,1,0.0,0
00-0035645,G.Olszewski,WR,2021,NE,16,2,3,31,0,0,0,3,0.0,0
00-0035650,J.Layne,CB,2021,PIT,13,0,0,0,0,0,0,12,0.0,0
00-0035659,T.McLaurin,WR,2021,WAS,17,77,130,1053,5,0,0,4,0.0,0
00-0035662,M.Brown,WR,2021,BAL,16,91,146,1008,6,0,0,1,0.0,0
00-0035676,A.Brown,WR,2021,TEN,13,63,105,869,5,0,0,4,0.0,0
00-0035684,D.Baker,CB,2021,KC,6,0,0,0,0,0,1,13,0.0,0
00-0035695,T.Mullen,CB,2021,LV,4,0,0,0,0,1,4,16,0.0,18
00-0035696,D.Shelley,CB,2021,CHI,9,0,0,0,0,0,3,29,0.0,0
00-0035699,J.Dean,CB,2021,TB,14,0,0,0,0,2,9,39,0.0,6
00-0035703,M.Boykin,WR,2021,BAL,1,1,1,6,0,0,0,0,0.0,0
00-0035719,D.Samuel,WR,2021,SF,16,77,121,1405,6,0,0,1,0.0,0
00-0035795,J.Pierre,CB,2021,PIT,13,0,0,0,0,1,4,33,0.0,0
00-0035838,M.Cole,WR,2021,CAR,1,0,0,0,0,0,0,0,0.0,0
00-0035844,K.Merritt,WR,2021,MIA,1,1,3,13,0,0,0,0,0.0,0
00-0035864,K.Hinton,WR,2021,DEN,11,15,23,175,1,0,0,1,0.0,0
00-0035880,Ja.Davis,CB,2021,MIA,1,0,0,0,0,0,1,2,0.0,0
00-0035883,M.Ffrench,WR,2021,LAC,2,0,0,0,0,0,0,0,0.0,0
00-0035891,C.White,WR,2021,PIT,6,5,6,33,0,0,0,2,0.0,0
00-0035925,J.Williams,CB,2021,NYG,5,0,0,0,0,0,1,13,0.0,0
00-0035935,J.Koski,WR,2021,LA,3,0,0,0,0,0,0,0,0.0,0
00-0035976,D.Chisena,WR,2021,MIN,2,0,0,0,0,0,0,2,0.0,0
00-0036043,J.Whittaker,CB,2021,ARI,1,0,0,0,0,0,0,2,0.0,0
00-0036077,J.Hughes,S,2021,LA,2,0,0,0,0,0,0,4,0.0,0
00-0036080,E.Winston,WR,2021,NO,3,1,1,5,0,0,0,0,0.0,0
00-0036087,M.Bryant,CB,2021,NE,11,0,0,0,0,1,3,25,1.0,33
00-0036110,J.Bradley,WR,2021,CLE,4,4,4,64,0,0,0,2,0.0,0
00-0036114,A.Green,CB,2021,CLE,8,0,0,0,0,1,6,13,0.0,1
00-0036133,J.Proche,WR,2021,BAL,7,16,20,202,0,0,0,0,0.0,0
00-0036149,J.Guidry,CB,2021,NYJ,13,0,0,0,0,0,3,28,0.0,0
00-0036166,D.Jackson,CB,2021,BUF,11,0,0,0,0,0,6,31,0.0,0
00-0036176,M.Kinsey,WR,2021,TEN,1,0,0,0,0,0,0,0,0.0,0
00-0036182,N.Westbrook-Ikhine,WR,2021,TEN,15,38,57,476,4,0,0,1,0.0,0
00-0036183,K.Wilkerson,WR,2021,NE,1,4,8,42,2,0,0,0,0.0,0
00-0036196,G.Davis,WR,2021,BUF,15,35,63,549,6,0,0,1,0.0,0
00-0036219,M.Callaway,WR,2021,NO,17,46,84,698,6,0,0,0,0.0,0
00-0036222,I.Rodgers,CB,2021,IND,15,0,0,0,0,3,7,35,0.0,24
00-0036228,D.Patmon,WR,2021,IND,4,2,4,21,1,0,0,0,0.0,0
00-0036233,D.Peoples-Jones,WR,2021,CLE,13,34,58,597,3,0,0,2,0.0,0
00-0036241,B.Hall,CB,2021,NYJ,17,0,0,0,0,0,16,58,0.5,0
00-0036247,F.Swain,WR,2021,SEA,17,25,40,343,4,0,0,0,0.0,0
00-0036252,M.Pittman,WR,2021,IND,17,88,129,1082,6,0,0,1,0.0,0
00-0036254,C.Johnson,WR,2021,NYG,8,11,21,105,0,0,0,0,0.0,0
00-0036255,D.Mims,WR,2021,NYJ,10,8,23,133,0,0,0,0,0.0,0
00-0036259,J.Jennings,WR,2021,SF,13,24,38,282,5,0,0,1,0.0,0
00-0036261,B.Aiyuk,WR,2021,SF,17,56,84,826,5,0,0,0,0.0,0
00-0036268,L.Shenault,WR,2021,JAX,16,63,100,619,0,0,0,2,0.0,0
00-0036271,Q.Watkins,WR,2021,PHI,17,43,62,647,1,0,0,1,0.0,0
00-0036274,J.Okudah,CB,2021,DET,1,0,0,0,0,0,1,3,0.0,0
